X,Y,stntype,name,address1,address2,city,state,zipcode,Full_Address,Latitude,Longitude,code,stationnam
-9813829.656,4911226.642,TRAIN,,East Grove Ave and North Kentucky Ave.,,Rantoul,IL,61866, East Grove Ave and North Kentucky Ave.  Rantoul IL 61866 ,40.311981,-88.158406,RTL,"Rantoul, IL"
-8124267.792,5404634.704,TRAIN,,25 Evelyn Street,,Rutland,VT,5701, 25 Evelyn Street  Rutland VT 5701 ,43.6057409,-72.9818106,RUD,"Rutland, VT"
-11131678.15,6168607.4,TRAIN,,201 West Dewey Street,,Rugby,ND,58368, 201 West Dewey Street  Rugby ND 58368 ,48.3697187,-99.9978329,RUG,"Rugby, ND"
-8619414.108,4513833.586,TRAIN,Main Street Station,1500 East Main Street,,Richmond,VA,23219,Main Street Station 1500 East Main Street  Richmond VA 23219 ,37.5351005,-77.4287069,RVM,"Richmond, VA"
-8626920.496,4525559.599,TRAIN,Staples Mill Road Station,7519 Staples Mill Road,,Richmond,VA,23228,Staples Mill Road Station 7519 Staples Mill Road  Richmond VA 23228 ,37.6173409,-77.4976187,RVR,"Richmond, VA"
-8135917.724,5592031.042,TRAIN,,40 Federal Street,,St Albans,VT,5478, 40 Federal Street  St Albans VT 5478 ,44.8122767,-73.0860737,SAB,"St. Albans, VT"
-13525397.97,4662258.407,TRAIN,Sacramento Valley Station,401 I Street,,Sacramento,CA,95814,Sacramento Valley Station 401 I Street  Sacramento CA 95814 ,38.5841699,-121.5007494,SAC,"Sacramento, CA"
-8957470.453,4254966.219,TRAIN,,215 Depot Street,,Salisbury,NC,28144, 215 Depot Street  Salisbury NC 28144 ,35.6673907,-80.4660691,SAL,"Salisbury, NC"
-13043258.86,3857691.091,TRAIN,Santa Fe Depot,1050 Kettner Boulevard,,San Diego,CA,92101,Santa Fe Depot 1050 Kettner Boulevard  San Diego CA 92101 ,32.7168533,-117.1695457,SAN,"San Diego, CA"
-7842362.331,5387806.11,TRAIN,,138 Main Street,,Saco,ME,4072, 138 Main Street  Saco ME 4072 ,43.496057,-70.4492051,SAO,"Saco, ME"
-8216494.792,5324586.207,TRAIN,,26 Station Lane,,Saratoga Springs,NY,12866, 26 Station Lane  Saratoga Springs NY 12866 ,43.0828733,-73.8101548,SAR,"Saratoga Springs, NY"
-10962537.6,3429129.577,TRAIN,,350 Hoefgen Street,,San Antonio,TX,78205, 350 Hoefgen Street  San Antonio TX 78205 ,29.4206819,-98.477949,SAS,"San Antonio, TX"
-9033383.781,3774265.547,TRAIN,,2611 Seaboard Coastline Drive,,Savannah,GA,31401, 2611 Seaboard Coastline Drive  Savannah GA 31401 ,32.0836178,-81.1483036,SAV,"Savannah, GA"
-13324141.26,4084491.104,TRAIN,Amtrak Station,209 State Street,,Santa Barbara,CA,93101,Amtrak Station 209 State Street  Santa Barbara CA 93101 ,34.413654,-119.692914,SBA,"Santa Barbara, CA"
-9065214.244,3185658.196,TRAIN,,601 East Center Avenue,,Sebring,FL,33870, 601 East Center Avenue  Sebring FL 33870 ,27.4965828,-81.4343151,SBG,"Sebring, FL"
-12451826.67,6191578.683,TRAIN,,230 West Central Avenue,,Shelby,MT,59474, 230 West Central Avenue  Shelby MT 59474 ,48.506853,-111.8571231,SBY,"Shelby, MT"
-8822739.822,5334501.362,TRAIN,,5 Great Western St.,,St. Catharines,ON,L2S 2K3, 5 Great Western St.  St. Catharines ON L2S 2K3 ,43.1477784,-79.2562594,SCA,"St. Catharines, ON"
-13573919.01,4488456.682,TRAIN,Transit Center,1001 Railroad Avenue,,Santa Clara,CA,95050,Transit Center 1001 Railroad Avenue  Santa Clara CA 95050 ,37.3531073,-121.936245,SCC,"Santa Clara, CA"
-10480629.99,5711350.33,TRAIN,,555 East Saint Germain Street,,St. Cloud,MN,56304, 555 East Saint Germain Street  St. Cloud MN 56304 ,45.567895,-94.1490011,SCD,"St. Cloud, MN"
-10109507.59,3471029.731,TRAIN,,145 Burlington Court,,Schriever,LA,70395, 145 Burlington Court  Schriever LA 70395 ,29.7443003,-90.8133297,SCH,"Schriever, LA"
-9994550.036,3539383.098,TRAIN,,1827 Front Street,,Slidell,LA,70458, 1827 Front Street  Slidell LA 70458 ,30.2783569,-89.7826131,SDL,"Slidell, LA"
-8231222.364,5283945.159,TRAIN,,332 Erie Boulevard,,Schenectady,NY,12305, 332 Erie Boulevard  Schenectady NY 12305 ,42.8144886,-73.9425836,SDY,"Schenectady, NY"
-13617732.89,6040309.427,TRAIN,King Street Station,303 South Jackson Street,,Seattle,WA,98104,King Street Station 303 South Jackson Street  Seattle WA 98104 ,47.5983889,-122.3299086,SEA,"Seattle, WA"
-10378172.86,4680446.107,TRAIN,,Pacific Street and North Osage Avenue,,Sedalia,MO,65301, Pacific Street and North Osage Avenue  Sedalia MO 65301 ,38.7114539,-93.2279101,SED,"Sedalia, MO"
-9049303.572,3351301.158,TRAIN,Auto Train Station,600 South Persimmon Avenue,,Sanford,FL,32771,Auto Train Station 600 South Persimmon Avenue  Sanford FL 32771 ,28.8087842,-81.2914469,SFA,"Sanford, FL"
-13213086.47,4065142.439,TRAIN,,5050 Los Angeles Avenue,,Simi Valley,CA,93063, 5050 Los Angeles Avenue  Simi Valley CA 93063 ,34.2706008,-118.6954854,SIM,"Simi Valley, CA"
-13570113.22,4485196.208,TRAIN,Diridon Station,65 Cahill Street,,San Jose,CA,95110,Diridon Station 65 Cahill Street  San Jose CA 95110 ,37.3299054,-121.9025016,SJC,"San Jose, CA"
-9627409.325,5177334.324,TRAIN,,410 1/2 Vine Street,,St. Joseph,MI,49085, 410 1/2 Vine Street  St. Joseph MI 49085 ,42.1090996,-86.4845309,SJM,"St. Joseph-Benton Harbor, MI"
-13501456.25,4571725.844,TRAIN,San Joaquin Street Station,735 South San Joaquin Street,,Stockton,CA,95203,San Joaquin Street Station 735 South San Joaquin Street  Stockton CA 95203 ,37.9453315,-121.2856017,SKN,"Stockton, CA"
-13500717.98,4573359.212,TRAIN,Robert J. Cabral Station,949 East Channel St.,,Stockton,CA,95202,Robert J. Cabral Station 949 East Channel St.  Stockton CA 95202 ,37.9570518,-121.27889,SKT,"Stockton, CA"
-9208111.194,5077560.633,TRAIN,,1200 North Depot Street,,Sandusky,OH,44870, 1200 North Depot Street  Sandusky OH 44870 ,41.44068,-82.71855,SKY,"Sandusky, OH"
-12457581.73,4977250.91,TRAIN,Amtrak Station,340 South 600 West,,Salt Lake City,UT,84101,Amtrak Station 340 South 600 West  Salt Lake City UT 84101 ,40.76234,-111.909052,SLC,"Salt Lake City, UT"
-13695452.76,5610875.519,TRAIN,,500 13th Street SE,,Salem,OR,97301, 500 13th Street SE  Salem OR 97301 ,44.9323444,-123.0281966,SLM,"Salem, OR"
-13431221.29,4201511.825,TRAIN,Amtrak Station,1011 Railroad Avenue,,San Luis Obispo,CA,93401,Amtrak Station 1011 Railroad Avenue  San Luis Obispo CA 93401 ,35.2765252,-120.6545691,SLO,"San Luis Obispo, CA"
-8182793.938,5700408.849,TRAIN,,329 avenue St-Denis,,St-Lambert,QC,J4P 2G5, 329 avenue St-Denis  St-Lambert QC J4P 2G5 ,45.4989308,-73.5073671,SLQ,"St-Lambert, QC"
-10902748.55,3487694.701,TRAIN,,338 South Guadalupe Street,,San Marcos,TX,78666, 338 South Guadalupe Street  San Marcos TX 78666 ,29.87641,-97.941136,SMC,"San Marcos, TX"
-9774936.411,5130308.761,TRAIN,,Archer Avenue and South Center Avenue,,Summit,IL,60501, Archer Avenue and South Center Avenue  Summit IL 60501 ,41.7915961,-87.8087429,SMT,"Summit, IL"
-13119738.82,3995501.075,TRAIN,,1000 East Santa Ana Boulevard,,Santa Ana,CA,92701, 1000 East Santa Ana Boulevard  Santa Ana CA 92701 ,33.7514333,-117.8565075,SNA,"Santa Ana, CA"
-13058964.16,4042790.967,TRAIN,,1170 West Third Street,,San Bernardino,CA,92410, 1170 West Third Street  San Bernardino CA 92410 ,34.1042558,-117.3095384,SNB,"San Bernardino, CA"
-13098277.09,3962036.809,TRAIN,,26701 Verdugo Street,,San Juan Capistrano,CA,92675, 26701 Verdugo Street  San Juan Capistrano CA 92675 ,33.5011576,-117.6639557,SNC,"San Juan Capistrano, CA"
-11398977.24,3521552.6,TRAIN,,201 West Downie Street,,Sanderson,TX,79848, 201 West Downie Street  Sanderson TX 79848 ,30.1403459,-102.3994438,SND,"Sanderson, TX"
-13093370.12,3951138.851,TRAIN,,615 Avenida Victoria,,San Clemente,CA,92672, 615 Avenida Victoria  San Clemente CA 92672 ,33.4196518,-117.619733,SNP,"San Clemente Pier, CA"
-13542768.35,4394478.285,TRAIN,Amtrak Station,11 Station Place,,Salinas,CA,93901,Amtrak Station 11 Station Place  Salinas CA 93901 ,36.6792767,-121.6568598,SNS,"Salinas, CA"
-9605463.901,5112921.613,TRAIN,,2702 West Washington Street,,South Bend,IN,46628, 2702 West Washington Street  South Bend IN 46628 ,41.6782788,-86.2874769,SOB,"South Bend, IN"
-13054564.36,3894367.141,TRAIN,,105 North Cedros Avenue,,Solana Beach,CA,92075, 105 North Cedros Avenue  Solana Beach CA 92075 ,32.9937989,-117.2718713,SOL,"Solana Beach, CA"
-8837688.416,4187698.789,TRAIN,,235 Northwest Broad Street,,Southern Pines,NC,28387, 235 Northwest Broad Street  Southern Pines NC 28387 ,35.1749336,-79.3904395,SOP,"Southern Pines, NC"
-9121176.273,4157596.749,TRAIN,,290 Magnolia Street,,Spartanburg,SC,29303, 290 Magnolia Street  Spartanburg SC 29303 ,34.953905,-81.937438,SPB,"Spartanburg, SC"
-8081005.34,5176870.315,TRAIN,,55 Frank B. Murray Street,,Springfield,MA,1103, 55 Frank B. Murray Street  Springfield MA 1103 ,42.1060508,-72.5928997,SPG,"Springfield, MA"
-9979947.099,4837258.91,TRAIN,,100 North Third Street,,Springfield,IL,62701, 100 North Third Street  Springfield IL 62701 ,39.8022309,-89.6514923,SPI,"Springfield, IL"
-13070630.23,6049935.119,TRAIN,Amtrak Station,221 West 1st Avenue,,Spokane,WA,99201,Amtrak Station 221 West 1st Avenue  Spokane WA 99201 ,47.6563388,-117.4153515,SPK,"Spokane, WA"
-10552568.91,5837358.821,TRAIN,,First Avenue N.E. and Fourth Street N.E.,,Staples,MN,56479, First Avenue N.E. and Fourth Street N.E.  Staples MN 56479 ,46.3545976,-94.7949787,SPL,"Staples, MN"
-9235482.971,4681826.812,TRAIN,,Main Street & US 23,,South Shore,KY,41174, Main Street & US 23  South Shore KY 41174 ,38.721281,-82.963751,SPM,"South Shore-South Portsmouth, KY"
-12973796.52,6152935.035,TRAIN,,450 Railroad Avenue,,Sandpoint,ID,83864, 450 Railroad Avenue  Sandpoint ID 83864 ,48.2764294,-116.5456353,SPT,"Sandpoint, ID"
-8714101.037,4236523.391,TRAIN,,500 East Railroad Street,,Selma,NC,27576, 500 East Railroad Street  Selma NC 27576 ,35.5326438,-78.2801072,SSM,"Selma-Smithfield, NC"
-8802230.161,4600304.367,TRAIN,,1 Middlebrook Avenue,,Staunton,VA,24401, 1 Middlebrook Avenue  Staunton VA 24401 ,38.1476654,-79.0727412,STA,"Staunton, VA"
-10041461.03,4667983.819,TRAIN,Gateway Station,430 South 15th Street,,St. Louis,MO,63103,Gateway Station 430 South 15th Street  St. Louis MO 63103 ,38.624216,-90.2036115,STL,"St. Louis, MO"
-8186675.95,5019297.046,TRAIN,,Washington Blvd and South State Street,,Stamford,CT,6902, Washington Blvd and South State Street  Stamford CT 6902 ,41.0468938,-73.5429146,STM,"Stamford, CT"
-11397934.74,6160227.489,TRAIN,,Main Street & Railroad Avenue,,Stanley,ND,58784, Main Street & Railroad Avenue  Stanley ND 58784 ,48.3190484,-102.3906279,STN,"Stanley, ND"
-8117649.608,5057472.456,TRAIN,State Street Station,259 State Street,,New Haven,CT,6519,State Street Station 259 State Street  New Haven CT 6519 ,41.3052158,-72.9220602,STS,"New Haven, CT"
-13619934.14,6147317.443,TRAIN,,27111 Florence Way,,Stanwood,WA,98292, 27111 Florence Way  Stanwood WA 98292 ,48.2428351,-122.3502633,STW,"Stanwood, WA"
-13585554.47,4613868.213,TRAIN,,177 Main Street,,Suisun City,CA,94585, 177 Main Street  Suisun City CA 94585 ,38.2434425,-122.0412006,SUI,"Suisun-Fairfield, CA"
-9785685.212,5269192.053,TRAIN,,9900 East Exploration Court,,Sturtevant,WI,53177, 9900 East Exploration Court  Sturtevant WI 53177 ,42.7182824,-87.9059828,SVT,"Sturtevant, WI"
-8479121.713,5323631.815,TRAIN,Regional Transportation Center,1 Walsh Circle,,Syracuse,NY,13208,Regional Transportation Center 1 Walsh Circle  Syracuse NY 13208 ,43.076548,-76.169244,SYR,"Syracuse, NY"
-13627789.82,5981647.193,TRAIN,Amtrak Station,1001 Puyallup Avenue,,Tacoma,WA,98421,Amtrak Station 1001 Puyallup Avenue  Tacoma WA 98421 ,47.2419834,-122.4205494,TAC,"Tacoma, WA"
-10843383.42,3576729.525,TRAIN,,118 East First Street,,Taylor,TX,76574, 118 East First Street  Taylor TX 76574 ,30.5676748,-97.4079523,TAY,"Taylor, TX"
-9276425.261,4106742.439,TRAIN,,47 North Alexander Street,,Toccoa,GA,30577, 47 North Alexander Street  Toccoa GA 30577 ,34.5800208,-83.331616,TCA,"Toccoa, GA"
-9747160.56,3920972.368,TRAIN,,2105 Greensboro Avenue,,Tuscaloosa,AL,35401, 2105 Greensboro Avenue  Tuscaloosa AL 35401 ,33.1933328,-87.5601723,TCL,"Tuscaloosa, AL"
-9025645.996,4573352.208,TRAIN,,Hwy 25 & Hwy 2,,Thurmond,WV,25936, Hwy 25 & Hwy 2  Thurmond WV 25936 ,37.957115,-81.078813,THN,"Thurmond, WV"
-10075008.12,5463278.232,TRAIN,,North Superior Avenue and Washington Street,,Tomah,WI,54660, North Superior Avenue and Washington Street  Tomah WI 54660 ,43.9854211,-90.5046869,TOH,"Tomah, WI"
-9299822.343,5106959.484,TRAIN,,415 Emerald Avenue,,Toledo,OH,43604, 415 Emerald Avenue  Toledo OH 43604 ,41.6381416,-83.5412899,TOL,"Toledo, OH"
-10649370.6,4729039.999,TRAIN,,500 SE Holliday Place,,Topeka,KS,66607, 500 SE Holliday Place  Topeka KS 66607 ,39.0514983,-95.6646219,TOP,"Topeka, KS"
-9178378.89,3242986.089,TRAIN,Union Station,601 North Nebraska Avenue,,Tampa,FL,33602,Union Station 601 North Nebraska Avenue  Tampa FL 33602 ,27.9527257,-82.450219,TPA,"Tampa, FL"
-10836484.84,3645208.348,TRAIN,,315 West Avenue B,,Temple,TX,76501, 315 West Avenue B  Temple TX 76501 ,31.0956829,-97.3451996,TPL,"Temple, TX"
-8321626.38,4897820.774,TRAIN,,72 South Clinton Avenue,,Trenton,NJ,8609, 72 South Clinton Avenue  Trenton NJ 8609 ,40.2186223,-74.7539603,TRE,"Trenton, NJ"
-11633776.31,4463205.53,TRAIN,,110 West Pine Street,,Trinidad,CO,81082, 110 West Pine Street  Trinidad CO 81082 ,37.1727341,-104.5092538,TRI,"Trinidad, CO"
-13447174.29,4512853.439,TRAIN,,3800 Santa Fe Avenue,,Denair,CA,95316, 3800 Santa Fe Avenue  Denair CA 95316 ,37.5272682,-120.7980794,TRK,"Turlock-Denair, CA"
-9260783.151,5242602.475,TRAIN,,1201 Doyle Drive,,Troy,MI,48084, 1201 Doyle Drive  Troy MI 48084 ,42.5426166,-83.191521,TRM,"Troy, MI"
-13378977.54,4768709.749,TRAIN,,10065 Donner Pass Road,,Truckee,CA,96161, 10065 Donner Pass Road  Truckee CA 96161 ,39.3275289,-120.185436,TRU,"Truckee, CA"
-13607724.48,6017662.593,TRAIN,,7301 Longacres Way,,Tukwila,WA,98188, 7301 Longacres Way  Tukwila WA 98188 ,47.4602056,-122.2407341,TUK,"Tukwila, WA"
-12352765.52,3792616.201,TRAIN,,400 North Toole Avenue,,Tucson,AZ,85701, 400 North Toole Avenue  Tucson AZ 85701 ,32.2231404,-110.9667069,TUS,"Tucson, AZ"
-8836626.381,5410735.476,TRAIN,Union Station,65 Front Street West,,Toronto,ON,M5J 1E7,Union Station 65 Front Street West  Toronto ON M5J 1E7 ,43.6453197,-79.3804062,TWO,"Toronto, ON"
-10468828.76,3951195.288,TRAIN,,100 East Front Street,,Texarkana,AR,71854, 100 East Front Street  Texarkana AR 71854 ,33.4199425,-94.0428422,TXA,"Texarkana, AR"
-8709689.59,4963452.279,TRAIN,,Pennsylvania Avenue and West 10th Street,,Tyrone,PA,16686, Pennsylvania Avenue and West 10th Street  Tyrone PA 16686 ,40.67048,-78.2383477,TYR,"Tyrone, PA"
-8373834.591,5327799.983,TRAIN,,321 Main Street,,Utica,NY,13501, 321 Main Street  Utica NY 13501 ,43.1041839,-75.2232219,UCA,"Utica, NY"
-13703245.8,6321441.491,TRAIN,Pacific Central Station,1150 Station Street,,Vancouver,BC,V6A 4C7,Pacific Central Station 1150 Station Street  Vancouver BC V6A 4C7 ,49.2737414,-123.0982041,VAC,"Vancouver, BC"
-13657405.22,5721079.346,TRAIN,,1301 West 11th Street,,Vancouver,WA,98660, 1301 West 11th Street  Vancouver WA 98660 ,45.6288834,-122.6855177,VAN,"Vancouver, WA"
-13280407.5,4066048.365,TRAIN,,39 East Harbor Blvd,,Ventura,CA,93001, 39 East Harbor Blvd  Ventura CA 93001 ,34.2768163,-119.3001651,VEC,"Ventura, CA"
-13185595.34,4057209.712,TRAIN,,7724 Van Nuys Boulevard,,Van Nuys,CA,91405, 7724 Van Nuys Boulevard  Van Nuys CA 91405 ,34.2115259,-118.4482428,VNC,"Van Nuys, CA"
-13056993.48,4101165.652,TRAIN,Amtrak Station,16858 South D Street,,Victorville,CA,92395,Amtrak Station 16858 South D Street  Victorville CA 92395 ,34.5373956,-117.2937236,VRV,"Victorville, CA"
-8098694.14,5517434.521,TRAIN,,US Highway 2 and Park Row,,Waterbury,VT,5676, US Highway 2 and Park Row  Waterbury VT 5676 ,44.3346025,-72.7531811,WAB,"Waterbury-Stowe, VT"
-13284013.26,4244912.52,TRAIN,,700 G Street,,Wasco,CA,93280, 700 G Street  Wasco CA 93280 ,35.5942252,-119.3321207,WAC,"Wasco, CA"
-10131490.03,4659049.606,TRAIN,,301 West Front Street,,Washington,MO,63090, 301 West Front Street  Washington MO 63090 ,38.561565,-91.012534,WAH,"Washington, MO"
-10435190.05,4687745.294,TRAIN,,100 South Holden Street,,Warrensburg,MO,64093, 100 South Holden Street  Warrensburg MO 64093 ,38.7628093,-93.7409105,WAR,"Warrensburg, MO"
-8572315.939,4706928.539,TRAIN,Union Station,50 Massachusetts Avenue NE,,Washington,DC,20002,Union Station 50 Massachusetts Avenue NE  Washington DC 20002 ,38.8978594,-77.0062742,WAS,"Washington, DC"
-8539158.518,4477706.732,TRAIN,,468 North Boundary Street,,Williamsburg,VA,23185, 468 North Boundary Street  Williamsburg VA 23185 ,37.2765874,-76.7084661,WBG,"Williamsburg, VA"
-8599191.811,4672932.274,TRAIN,,1040 Express Way,,Woodbridge,VA,22194, 1040 Express Way  Woodbridge VA 22194 ,38.6590664,-77.2483339,WDB,"Woodbridge, VA"
-9993980.861,5407825.578,TRAIN,,100 LaCrosse Street,,Wisconsin Dells,WI,53965, 100 LaCrosse Street  Wisconsin Dells WI 53965 ,43.6266116,-89.7775673,WDL,"Wisconsin Dells, WI"
-7860513.313,5360935.918,TRAIN,,696 Sanford Road,,Wells,ME,4090, 696 Sanford Road  Wells ME 4090 ,43.3239902,-70.6128306,WEM,"Wells, ME"
-13392465.72,6011157.213,TRAIN,Amtrak Station,1 Kittitas Street,,Wenatchee,WA,98801,Amtrak Station 1 Kittitas Street  Wenatchee WA 98801 ,47.421646,-120.306549,WEN,"Wenatchee, WA"
-8106866.643,5079981.203,TRAIN,,343 North Cherry St.,,Wallingford,CT,6492, 343 North Cherry St.  Wallingford CT 6492 ,41.46161,-72.8226065,WFD,"Wallingford, CT"
-12727779.51,6175921.011,TRAIN,,500 Depot Street,,Whitefish,MT,59937, 500 Depot Street  Whitefish MT 59937 ,48.4135492,-114.3355076,WFH,"Whitefish, MT"
-12688104.01,6189809.565,TRAIN,,12544 US Highway 2 East,,West Glacier,MT,59936, 12544 US Highway 2 East  West Glacier MT 59936 ,48.4960802,-113.979401,WGL,"West Glacier, MT"
-8171207.786,5396788.04,TRAIN,,154 Main Street,,Whitehall,NY,12887, 154 Main Street  Whitehall NY 12887 ,43.5544071,-73.4029881,WHL,"Whitehall, NY"
-13465890.92,5725660.025,TRAIN,,1 Railroad Avenue,,Wishram,WA,98673, 1 Railroad Avenue  Wishram WA 98673 ,45.6575459,-120.9666805,WIH,"Wishram, WA"
-8410309.634,4827836.348,TRAIN,,100 South French Street,,Wilmington,DE,19801, 100 South French Street  Wilmington DE 19801 ,39.7369407,-75.5510483,WIL,"Wilmington, DE"
-10201327.06,5472317.611,TRAIN,,65 East Mark Street,,Winona,MN,55987, 65 East Mark Street  Winona MN 55987 ,44.0442868,-91.6400596,WIN,"Winona, MN"
-11779538.9,4858326.564,TRAIN,,205 Fraser Avenue,,Fraser,CO,80442, 205 Fraser Avenue  Fraser CO 80442 ,39.9475842,-105.8176206,WIP,"Fraser-Winter Park, CO"
-8672682.382,4262592.718,TRAIN,,401 East Nash Street,,Wilson,NC,27893, 401 East Nash Street  Wilson NC 27893 ,35.8057105,-77.8579381,WLN,"Wilson, NC"
-12322510.13,4166826.592,TRAIN,,303 East Second Street (Route 66),,Winslow,AZ,86047, 303 East Second Street (Route 66)  Winslow AZ 86047 ,35.0212337,-110.6950188,WLO,"Winslow, AZ"
-7996054.621,5068715.82,TRAIN,,14 Railroad Avenue,,Westerly,RI,2891, 14 Railroad Avenue  Westerly RI 2891 ,41.3813663,-71.8296272,WLY,"Westerly, RI"
-8086498.734,5138838.696,TRAIN,,41 Central Street,,Windsor,CT,6095, 41 Central Street  Windsor CT 6095 ,41.8519014,-72.6415476,WND,"Windsor, CT"
-8084700.701,5148100.449,TRAIN,,South Main Street at Stanton Road,,Windsor Locks,CT,6096, South Main Street at Stanton Road  Windsor Locks CT 6096 ,41.9142789,-72.6263365,WNL,"Windsor Locks, CT"
-8057859.793,5385307.725,TRAIN,,26 Depot Avenue,,Windsor,VT,5089, 26 Depot Avenue  Windsor VT 5089 ,43.4801247,-72.3849189,WNM,"Windsor-Mt. Ascutney, VT"
-13105891.1,5007777.556,TRAIN,,209 Railroad Street,,Winnemucca,NV,89445, 209 Railroad Street  Winnemucca NV 89445 ,40.9688525,-117.7323663,WNN,"Winnemucca, NV"
-10125261.57,4309936.195,TRAIN,,109 Southwest Front Street,,Walnut Ridge,AR,72476, 109 Southwest Front Street  Walnut Ridge AR 72476 ,36.0675103,-90.9567383,WNR,"Walnut Ridge, AR"
-7919694.219,5238796.299,TRAIN,,100 Atlantic Avenue,,Woburn,MA,1801, 100 Atlantic Avenue  Woburn MA 1801 ,42.5173151,-71.144341,WOB,"Woburn, MA"
-7992162.005,5200229.71,TRAIN,Union Station,2 Washington Square,,Worcester,MA,1604,Union Station 2 Washington Square  Worcester MA 1604 ,42.2612345,-71.7949679,WOR,"Worcester, MA"
-8912481.852,3087605.456,TRAIN,,209 South Tamarind Avenue,,West Palm Beach,FL,33401, 209 South Tamarind Avenue  West Palm Beach FL 33401 ,26.7122652,-80.0622937,WPB,"West Palm Beach, FL"
-9056062.781,3324465.707,TRAIN,,148 West Morse Boulevard,,Winter Park,FL,32789, 148 West Morse Boulevard  Winter Park FL 32789 ,28.5970294,-81.3518735,WPK,"Winter Park, FL"
-11773511.73,4849620.641,TRAIN,Winter Park Resort Trn Platform,85 Parsenn Road,,Winter Park,CO,80402,Winter Park Resort Trn Platform 85 Parsenn Road  Winter Park CO 80402 ,39.887579,-105.7632724,WPR,"Winter Park, CO"
-11760096.87,6122120.59,TRAIN,,320 Front Street,,Wolf Point,MT,59201, 320 Front Street  Wolf Point MT 59201 ,48.0915594,-105.6429165,WPT,"Wolf Point, MT"
-8050322.015,5411098.272,TRAIN,,102 Railroad Row,,White River Junction,VT,5001, 102 Railroad Row  White River Junction VT 5001 ,43.6474128,-72.31739,WRJ,"White River Junction, VT"
-8176614.135,5494472.712,TRAIN,,6705 Main Street,,Westport,NY,12993, 6705 Main Street  Westport NY 12993 ,44.1871804,-73.4518436,WSP,"Westport, NY"
-8939401.194,4549302.19,TRAIN,,315 West Main Street,,White Sulphur Springs,WV,24986, 315 West Main Street  White Sulphur Springs WV 24986 ,37.7865747,-80.3038567,WSS,"White Sulphur Springs, WV"
-9098685.355,3249245.01,TRAIN,,1800 7th Street SW,,Winter Haven,FL,33880, 1800 7th Street SW  Winter Haven FL 33880 ,28.0026887,-81.7347496,WTH,"Winter Haven, FL"
-9464862.108,5076245.765,TRAIN,,485 West Van Vleek Street,,Waterloo,IN,46793, 485 West Van Vleek Street  Waterloo IN 46793 ,41.4317472,-85.0243002,WTI,"Waterloo, IN"
-11535029.95,6130679.259,TRAIN,,1 South Main Street,,Williston,ND,58801, 1 South Main Street  Williston ND 58801 ,48.1428666,-103.6211462,WTN,"Williston, ND"
-10064978.01,3875209.844,TRAIN,,West Broadway (SR149) & North Water Street,,Yazoo City,MS,39194, West Broadway (SR149) & North Water Street  Yazoo City MS 39194 ,32.8484289,-90.4151631,YAZ,"Yazoo City, MS"
-8999836.199,3854002.695,TRAIN,,15 Wall Street,,Yemassee,SC,29945, 15 Wall Street  Yemassee SC 29945 ,32.6881343,-80.8469904,YEM,"Yemassee, SC"
-8226762.445,5002846.475,TRAIN,,5 Buena Vista Avenue,,Yonkers,NY,10701, 5 Buena Vista Avenue  Yonkers NY 10701 ,40.9355917,-73.9023392,YNY,"Yonkers, NY"
-12758948.28,3858613.34,TRAIN,,281 Gila Street,,Yuma,AZ,85364, 281 Gila Street  Yuma AZ 85364 ,32.7229927,-114.6155088,YUM,"Yuma, AZ"
